Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
SENNETT RESIDENCE,"2,050,000","1,194.8","1,716",May-22,PHENG GECK AVENUE,Resale,Strata,111,"18,468",-,Condominium,1,99 yrs lease commencing from 2011,13,Rest of Central Region,11 to 15
THE WOODLEIGH RESIDENCES,"3,217,000","1,474.67","2,182",May-22,BIDADARI PARK DRIVE,New Sale,Strata,137,"23,482",-,Apartment,1,99 yrs lease commencing from 2017,13,Rest of Central Region,06 to 10
MYRA,"1,075,000",473.62,"2,270",May-22,MEYAPPA CHETTIAR ROAD,New Sale,Strata,44,"24,432",-,Apartment,1,Freehold,13,Rest of Central Region,06 to 10
LEICESTER SUITES,"765,000",452.09,"1,692",May-22,LEICESTER ROAD,Resale,Strata,42,"18,214",-,Apartment,1,Freehold,13,Rest of Central Region,06 to 10
MYRA,"1,049,000",473.62,"2,215",May-22,MEYAPPA CHETTIAR ROAD,New Sale,Strata,44,"23,841",-,Apartment,1,Freehold,13,Rest of Central Region,01 to 05
MORI,"1,746,000",979.52,"1,782",May-22,GUILLEMARD ROAD,New Sale,Strata,91,"19,187",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
MORI,"1,387,000",721.19,"1,923",May-22,GUILLEMARD ROAD,New Sale,Strata,67,"20,701",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
MYRA,"1,060,000",473.62,"2,238",May-22,MEYAPPA CHETTIAR ROAD,New Sale,Strata,44,"24,091",-,Apartment,1,Freehold,13,Rest of Central Region,06 to 10
URBAN TREASURES,"1,327,400",645.84,"2,055",May-22,JALAN EUNOS,New Sale,Strata,60,"22,123",-,Condominium,1,Freehold,14,Outside Central Region,06 to 10
BARTLEY RIDGE,"1,250,000",850.36,"1,470",May-22,MOUNT VERNON ROAD,Resale,Strata,79,"15,823",-,Condominium,1,99 yrs lease commencing from 2012,13,Rest of Central Region,01 to 05
CASSIA EDGE,"1,442,000","1,237.86","1,165",May-22,GUILLEMARD ROAD,Resale,Strata,115,"12,539",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
GUILLEMARD EDGE,"650,000",409.03,"1,589",May-22,LORONG 30 GEYLANG,Resale,Strata,38,"17,105",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
MILLAGE,"730,000",441.32,"1,654",May-22,CHANGI ROAD,Resale,Strata,41,"17,805",-,Apartment,1,Freehold,14,Rest of Central Region,06 to 10
WATERBANK AT DAKOTA,"1,480,000",882.65,"1,677",May-22,DAKOTA CRESCENT,Resale,Strata,82,"18,049",-,Condominium,1,99 yrs lease commencing from 2009,14,Rest of Central Region,11 to 15
THE POIZ RESIDENCES,"1,075,000",581.26,"1,849",May-22,MEYAPPA CHETTIAR ROAD,Resale,Strata,54,"19,907",-,Apartment,1,99 yrs lease commencing from 2014,13,Rest of Central Region,06 to 10
TRE RESIDENCES,"1,460,000",947.23,"1,541",May-22,GEYLANG EAST AVENUE 1,Resale,Strata,88,"16,591",-,Condominium,1,99 yrs lease commencing from 2014,14,Rest of Central Region,06 to 10
THE POIZ RESIDENCES,"753,288",419.8,"1,794",May-22,MEYAPPA CHETTIAR ROAD,Resale,Strata,39,"19,315",-,Apartment,1,99 yrs lease commencing from 2014,13,Rest of Central Region,06 to 10
PARK PLACE RESIDENCES AT PLQ,"1,400,000",667.37,"2,098",May-22,PAYA LEBAR ROAD,Sub Sale,Strata,62,"22,581",-,Apartment,1,99 yrs lease commencing from 2015,14,Rest of Central Region,06 to 10
PARK COLONIAL,"1,900,000",936.47,"2,029",May-22,WOODLEIGH LANE,Sub Sale,Strata,87,"21,839",-,Condominium,1,99 yrs lease commencing from 2017,13,Rest of Central Region,11 to 15
URBAN TREASURES,"1,282,210",645.84,"1,985",May-22,JALAN EUNOS,New Sale,Strata,60,"21,370",-,Condominium,1,Freehold,14,Outside Central Region,06 to 10
URBAN TREASURES,"1,294,580",645.84,"2,004",May-22,JALAN EUNOS,New Sale,Strata,60,"21,576",-,Condominium,1,Freehold,14,Outside Central Region,06 to 10
CENTRA HEIGHTS,"730,000",462.85,"1,577",May-22,SIMS AVENUE,Resale,Strata,43,"16,977",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
THE WATERINA,"1,560,000","1,097.93","1,421",May-22,LORONG 40 GEYLANG,Resale,Strata,102,"15,294",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
PARC ESTA,"930,000",452.09,"2,057",May-22,SIMS AVENUE,Sub Sale,Strata,42,"22,143",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,16 to 20
THE WATER EDGE,"778,000",538.2,"1,446",May-22,LORONG 38 GEYLANG,Resale,Strata,50,"15,560",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
THE TRE VER,"840,000",495.14,"1,696",May-22,POTONG PASIR AVENUE 1,Sub Sale,Strata,46,"18,261",-,Condominium,1,99 yrs lease commencing from 2018,13,Rest of Central Region,01 to 05
SANT RITZ,"1,650,000","1,097.93","1,503",May-22,PHENG GECK AVENUE,Resale,Strata,102,"16,176",-,Condominium,1,99 yrs lease commencing from 2012,13,Rest of Central Region,06 to 10
THE TRE VER,"1,130,000",624.31,"1,810",May-22,POTONG PASIR AVENUE 1,Sub Sale,Strata,58,"19,483",-,Condominium,1,99 yrs lease commencing from 2018,13,Rest of Central Region,06 to 10
TREASURES@G19,"563,000",387.5,"1,453",May-22,LORONG 19 GEYLANG,Resale,Strata,36,"15,639",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
ASTORIA PARK,"1,355,000","1,313.21","1,032",May-22,LORONG MYDIN,Resale,Strata,122,"11,107",-,Condominium,1,99 yrs lease commencing from 1993,14,Outside Central Region,01 to 05
THE WOODLEIGH RESIDENCES,"3,418,000","1,474.67","2,318",May-22,BIDADARI PARK DRIVE,New Sale,Strata,137,"24,949",-,Apartment,1,99 yrs lease commencing from 2017,13,Rest of Central Region,06 to 10
THE WOODLEIGH RESIDENCES,"2,372,000","1,119.46","2,119",May-22,BIDADARI PARK DRIVE,New Sale,Strata,104,"22,808",-,Apartment,1,99 yrs lease commencing from 2017,13,Rest of Central Region,06 to 10
THE WOODLEIGH RESIDENCES,"2,592,000","1,119.46","2,315",May-22,BIDADARI PARK DRIVE,New Sale,Strata,104,"24,923",-,Apartment,1,99 yrs lease commencing from 2017,13,Rest of Central Region,06 to 10
URBAN TREASURES,"1,772,830",882.65,"2,009",May-22,JALAN EUNOS,New Sale,Strata,82,"21,620",-,Condominium,1,Freehold,14,Outside Central Region,11 to 15
URBAN TREASURES,"1,303,860",645.84,"2,019",May-22,JALAN EUNOS,New Sale,Strata,60,"21,731",-,Condominium,1,Freehold,14,Outside Central Region,06 to 10
URBAN TREASURES,"1,334,780",645.84,"2,067",May-22,JALAN EUNOS,New Sale,Strata,60,"22,246",-,Condominium,1,Freehold,14,Outside Central Region,11 to 15
MORI,"1,770,000",990.29,"1,787",May-22,GUILLEMARD ROAD,New Sale,Strata,92,"19,239",-,Apartment,1,Freehold,14,Rest of Central Region,06 to 10
URBAN TREASURES,"1,288,400",645.84,"1,995",Apr-22,JALAN EUNOS,New Sale,Strata,60,"21,473",-,Condominium,1,Freehold,14,Outside Central Region,06 to 10
THE WOODLEIGH RESIDENCES,"1,817,000",850.36,"2,137",Apr-22,BIDADARI PARK DRIVE,New Sale,Strata,79,"23,000",-,Apartment,1,99 yrs lease commencing from 2017,13,Rest of Central Region,06 to 10
THE WOODLEIGH RESIDENCES,"1,897,000",958,"1,980",Apr-22,BIDADARI PARK DRIVE,New Sale,Strata,89,"21,315",-,Apartment,1,99 yrs lease commencing from 2017,13,Rest of Central Region,01 to 05
THE WOODLEIGH RESIDENCES,"2,934,000","1,280.92","2,291",Apr-22,BIDADARI PARK DRIVE,New Sale,Strata,119,"24,655",-,Apartment,1,99 yrs lease commencing from 2017,13,Rest of Central Region,06 to 10
RESIDENTIAL APARTMENTS,"1,950,000","1,937.52","1,006",Apr-22,SIMS AVENUE,Resale,Strata,180,"10,833",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
RESIDENTIAL APARTMENTS,"3,650,000","3,875.04",942,Apr-22,SIMS AVENUE,Resale,Strata,360,"10,139",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
MELOSA,"625,000",430.56,"1,452",Apr-22,LORONG 28 GEYLANG,Resale,Strata,40,"15,625",-,Apartment,1,Freehold,14,Rest of Central Region,06 to 10
THE POIZ RESIDENCES,"2,048,000","1,184.04","1,730",Apr-22,MEYAPPA CHETTIAR ROAD,Resale,Strata,110,"18,618",-,Apartment,1,99 yrs lease commencing from 2014,13,Rest of Central Region,06 to 10
GRANDLINK SQUARE,"1,600,000","1,388.56","1,152",Apr-22,GUILLEMARD ROAD,Resale,Strata,129,"12,403",-,Apartment,1,Freehold,14,Rest of Central Region,06 to 10
THE ALCOVE,"1,200,000","1,377.79",871,Apr-22,LORONG 27 GEYLANG,Resale,Strata,128,"9,375",-,Apartment,1,99 yrs lease commencing from 2000,14,Rest of Central Region,01 to 05
PARK 1 SUITES,"956,000",602.78,"1,586",Apr-22,LORONG 40 GEYLANG,Resale,Strata,56,"17,071",-,Apartment,1,Freehold,14,Rest of Central Region,06 to 10
SIMS URBAN OASIS,"1,720,000","1,033.34","1,664",Apr-22,SIMS DRIVE,Resale,Strata,96,"17,917",-,Condominium,1,99 yrs lease commencing from 2014,14,Rest of Central Region,01 to 05
SUITES 28,"655,000",505.91,"1,295",Apr-22,LORONG 30 GEYLANG,Resale,Strata,47,"13,936",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
PARC ESTA,"900,000",452.09,"1,991",Apr-22,SIMS AVENUE,Sub Sale,Strata,42,"21,429",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,06 to 10
BARTLEY RIDGE,"1,650,000","1,033.34","1,597",Apr-22,MOUNT VERNON ROAD,Resale,Strata,96,"17,188",-,Condominium,1,99 yrs lease commencing from 2012,13,Rest of Central Region,06 to 10
PARK PLACE RESIDENCES AT PLQ,"1,350,000",645.84,"2,090",Apr-22,PAYA LEBAR ROAD,Sub Sale,Strata,60,"22,500",-,Apartment,1,99 yrs lease commencing from 2015,14,Rest of Central Region,11 to 15
THE WOODLEIGH RESIDENCES,"2,978,000","1,280.92","2,325",Apr-22,BIDADARI PARK DRIVE,New Sale,Strata,119,"25,025",-,Apartment,1,99 yrs lease commencing from 2017,13,Rest of Central Region,06 to 10
BELLA VISTA,"803,000",592.02,"1,356",Apr-22,SOMMERVILLE ROAD,Resale,Strata,55,"14,600",-,Apartment,1,Freehold,13,Outside Central Region,01 to 05
BARTLEY RIDGE,"780,000",495.14,"1,575",Apr-22,MOUNT VERNON ROAD,Resale,Strata,46,"16,957",-,Condominium,1,99 yrs lease commencing from 2012,13,Rest of Central Region,11 to 15
SILVERSCAPE,"620,000",409.03,"1,516",Apr-22,LORONG 32 GEYLANG,Resale,Strata,38,"16,316",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
THE SUNNY SPRING,"1,500,000","1,194.8","1,255",Apr-22,LORONG 40 GEYLANG,Resale,Strata,111,"13,514",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
STARVILLE,"1,600,000","1,216.33","1,315",Apr-22,LENGKONG TIGA,Resale,Strata,113,"14,159",-,Condominium,1,Freehold,14,Outside Central Region,11 to 15
BOUGAINVILLA APARTMENTS,"950,000",979.52,970,Apr-22,LORONG 19 GEYLANG,Resale,Strata,91,"10,440",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
BARTLEY RIDGE,"1,200,000",731.95,"1,639",Apr-22,MOUNT VERNON ROAD,Resale,Strata,68,"17,647",-,Condominium,1,99 yrs lease commencing from 2012,13,Rest of Central Region,11 to 15
STARVILLE,"1,450,000","1,237.86","1,171",Apr-22,LENGKONG TIGA,Resale,Strata,115,"12,609",-,Condominium,1,Freehold,14,Outside Central Region,11 to 15
THE POIZ RESIDENCES,"1,342,000",753.48,"1,781",Apr-22,MEYAPPA CHETTIAR ROAD,Resale,Strata,70,"19,171",-,Apartment,1,99 yrs lease commencing from 2014,13,Rest of Central Region,06 to 10
THE WOODLEIGH RESIDENCES,"2,562,000","1,119.46","2,289",Apr-22,BIDADARI PARK DRIVE,New Sale,Strata,104,"24,635",-,Apartment,1,99 yrs lease commencing from 2017,13,Rest of Central Region,06 to 10
PENROSE,"2,306,000","1,388.56","1,661",Apr-22,SIMS DRIVE,New Sale,Strata,129,"17,876",-,Apartment,1,99 yrs lease commencing from 2019,14,Rest of Central Region,01 to 05
THE TRE VER,"2,400,000","1,334.74","1,798",Apr-22,POTONG PASIR AVENUE 1,Sub Sale,Strata,124,"19,355",-,Condominium,1,99 yrs lease commencing from 2018,13,Rest of Central Region,06 to 10
DAKOTA RESIDENCES,"1,628,000","1,022.58","1,592",Apr-22,DAKOTA CRESCENT,Resale,Strata,95,"17,137",-,Condominium,1,99 yrs lease commencing from 2007,14,Rest of Central Region,06 to 10
SIMS URBAN OASIS,"1,430,000",818.06,"1,748",Apr-22,SIMS DRIVE,Resale,Strata,76,"18,816",-,Condominium,1,99 yrs lease commencing from 2014,14,Rest of Central Region,11 to 15
GROSVENOR VIEW,"810,000",656.6,"1,234",Apr-22,LENGKONG EMPAT,Resale,Strata,61,"13,279",-,Condominium,1,Freehold,14,Outside Central Region,01 to 05
THE TRUMPS,"1,380,000",979.52,"1,409",Apr-22,JALAN KEMBANGAN,Resale,Strata,91,"15,165",-,Condominium,1,99 yrs lease commencing from 2000,14,Outside Central Region,01 to 05
MORI,"973,000",495.14,"1,965",Apr-22,GUILLEMARD ROAD,New Sale,Strata,46,"21,152",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
BARTLEY RIDGE,"720,000",441.32,"1,631",Apr-22,MOUNT VERNON ROAD,Resale,Strata,41,"17,561",-,Condominium,1,99 yrs lease commencing from 2012,13,Rest of Central Region,06 to 10
TROPIKA EAST,"1,100,000",775.01,"1,419",Apr-22,FOO KIM LIN ROAD,Resale,Strata,72,"15,278",-,Condominium,1,Freehold,14,Outside Central Region,01 to 05
SIMS URBAN OASIS,"1,050,000",667.37,"1,573",Apr-22,SIMS DRIVE,Resale,Strata,62,"16,935",-,Condominium,1,99 yrs lease commencing from 2014,14,Rest of Central Region,11 to 15
SENNETT RESIDENCE,"1,080,000",871.88,"1,239",Apr-22,PHENG GECK AVENUE,Resale,Strata,81,"13,333",-,Condominium,1,99 yrs lease commencing from 2011,13,Rest of Central Region,01 to 05
METRO LOFT,"650,888",452.09,"1,440",Apr-22,LORONG 27 GEYLANG,Resale,Strata,42,"15,497",-,Apartment,1,Freehold,14,Rest of Central Region,06 to 10
SMART SUITES,"675,000",452.09,"1,493",Apr-22,SIMS AVENUE,Resale,Strata,42,"16,071",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
SIMS URBAN OASIS,"780,000",484.38,"1,610",Apr-22,SIMS DRIVE,Resale,Strata,45,"17,333",-,Condominium,1,99 yrs lease commencing from 2014,14,Rest of Central Region,06 to 10
# 1 LOFT,"688,000",559.73,"1,229",Apr-22,LORONG 24 GEYLANG,Resale,Strata,52,"13,231",-,Apartment,1,Freehold,14,Rest of Central Region,06 to 10
M SUITES,"2,180,000","1,313.21","1,660",Apr-22,LORONG MELAYU,New Sale,Strata,122,"17,869",-,Apartment,1,Freehold,14,Outside Central Region,01 to 05
THE MIDAS,"1,150,000","1,140.98","1,008",Apr-22,LORONG 30 GEYLANG,Resale,Strata,106,"10,849",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
BALMY COURT,"1,100,000","1,044.11","1,054",Apr-22,LORONG 27A GEYLANG,Resale,Strata,97,"11,340",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
WINDY HEIGHTS,"2,828,000","2,475.72","1,142",Apr-22,JALAN DAUD,Resale,Strata,230,"12,296",-,Condominium,1,Freehold,14,Outside Central Region,11 to 15
WATERBANK AT DAKOTA,"810,000",484.38,"1,672",Apr-22,DAKOTA CRESCENT,Resale,Strata,45,"18,000",-,Condominium,1,99 yrs lease commencing from 2009,14,Rest of Central Region,01 to 05
RESIDENCES 88,"615,000",441.32,"1,394",Apr-22,LORONG MARICAN,Resale,Strata,41,"15,000",-,Apartment,1,Freehold,14,Outside Central Region,01 to 05
MYRA,"1,048,000",473.62,"2,213",Apr-22,MEYAPPA CHETTIAR ROAD,New Sale,Strata,44,"23,818",-,Apartment,1,Freehold,13,Rest of Central Region,01 to 05
TRE RESIDENCES,"1,180,000",764.24,"1,544",Apr-22,GEYLANG EAST AVENUE 1,Resale,Strata,71,"16,620",-,Condominium,1,99 yrs lease commencing from 2014,14,Rest of Central Region,01 to 05
EUHABITAT,"1,938,888","1,582.31","1,225",Apr-22,JALAN EUNOS,Resale,Strata,147,"13,190",-,Condominium,1,99 yrs lease commencing from 2010,14,Outside Central Region,01 to 05
SENNETT RESIDENCE,"808,000",484.38,"1,668",Apr-22,PHENG GECK AVENUE,Resale,Strata,45,"17,956",-,Condominium,1,99 yrs lease commencing from 2011,13,Rest of Central Region,01 to 05
LEVENUE,"1,010,000",968.76,"1,043",Apr-22,LENGKONG EMPAT,Resale,Strata,90,"11,222",-,Apartment,1,Freehold,14,Outside Central Region,11 to 15
BLISS VILLE,"1,060,000",871.88,"1,216",Apr-22,LORONG MELAYU,Resale,Strata,81,"13,086",-,Apartment,1,Freehold,14,Outside Central Region,01 to 05
THE POIZ RESIDENCES,"710,888",419.8,"1,693",Apr-22,MEYAPPA CHETTIAR ROAD,Resale,Strata,39,"18,228",-,Apartment,1,99 yrs lease commencing from 2014,13,Rest of Central Region,01 to 05
THE POIZ RESIDENCES,"1,600,000",828.83,"1,930",Apr-22,MEYAPPA CHETTIAR ROAD,Resale,Strata,77,"20,779",-,Apartment,1,99 yrs lease commencing from 2014,13,Rest of Central Region,11 to 15
THE ALCOVE,"1,250,000","1,270.15",984,Apr-22,LORONG 27 GEYLANG,Resale,Strata,118,"10,593",-,Apartment,1,99 yrs lease commencing from 2000,14,Rest of Central Region,01 to 05
VIENTO,"628,000",462.85,"1,357",Apr-22,LORONG 30 GEYLANG,Resale,Strata,43,"14,605",-,Apartment,1,Freehold,14,Rest of Central Region,06 to 10
PARC ESTA,"1,280,000",699.66,"1,829",Apr-22,SIMS AVENUE,Sub Sale,Strata,65,"19,692",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,01 to 05
EUHABITAT,"640,000",516.67,"1,239",Apr-22,JALAN EUNOS,Resale,Strata,48,"13,333",-,Condominium,1,99 yrs lease commencing from 2010,14,Outside Central Region,01 to 05
ESCADA VIEW,"766,000",753.48,"1,017",Apr-22,LENGKONG EMPAT,Resale,Strata,70,"10,943",-,Condominium,1,Freehold,14,Outside Central Region,01 to 05
PENROSE,"2,329,000","1,388.56","1,677",Apr-22,SIMS DRIVE,New Sale,Strata,129,"18,054",-,Apartment,1,99 yrs lease commencing from 2019,14,Rest of Central Region,01 to 05
PENROSE,"2,361,000","1,399.32","1,687",Apr-22,SIMS DRIVE,New Sale,Strata,130,"18,162",-,Apartment,1,99 yrs lease commencing from 2019,14,Rest of Central Region,01 to 05
ASTOR,"1,030,000","1,087.16",947,Apr-22,LENGKONG EMPAT,Resale,Strata,101,"10,198",-,Apartment,1,99 yrs lease commencing from 2002,14,Outside Central Region,11 to 15
SIMS URBAN OASIS,"1,290,000",785.77,"1,642",Apr-22,SIMS DRIVE,Resale,Strata,73,"17,671",-,Condominium,1,99 yrs lease commencing from 2014,14,Rest of Central Region,11 to 15
TREASURES @ G20,"520,000",419.8,"1,239",Apr-22,LORONG 20 GEYLANG,Resale,Strata,39,"13,333",-,Apartment,1,Freehold,14,Rest of Central Region,06 to 10
THE WOODLEIGH RESIDENCES,"3,366,000","1,474.67","2,283",Apr-22,BIDADARI PARK DRIVE,New Sale,Strata,137,"24,569",-,Apartment,1,99 yrs lease commencing from 2017,13,Rest of Central Region,06 to 10
SIMS URBAN OASIS,"765,000",441.32,"1,733",Apr-22,SIMS DRIVE,Resale,Strata,41,"18,659",-,Condominium,1,99 yrs lease commencing from 2014,14,Rest of Central Region,06 to 10
URBAN TREASURES,"2,444,900","1,270.15","1,925",Apr-22,JALAN EUNOS,New Sale,Strata,118,"20,719",-,Condominium,1,Freehold,14,Outside Central Region,06 to 10
BARTLEY RIDGE,"760,000",495.14,"1,535",Apr-22,MOUNT VERNON ROAD,Resale,Strata,46,"16,522",-,Condominium,1,99 yrs lease commencing from 2012,13,Rest of Central Region,01 to 05
SENNETT RESIDENCE,"1,986,000","1,194.8","1,662",Apr-22,PHENG GECK AVENUE,Resale,Strata,111,"17,892",-,Condominium,1,99 yrs lease commencing from 2011,13,Rest of Central Region,06 to 10
GUILLEMARD EDGE,"780,000",775.01,"1,006",Apr-22,LORONG 30 GEYLANG,Resale,Strata,72,"10,833",-,Apartment,1,Freehold,14,Rest of Central Region,06 to 10
BARTLEY RIDGE,"1,550,000",968.76,"1,600",Apr-22,MOUNT VERNON ROAD,Resale,Strata,90,"17,222",-,Condominium,1,99 yrs lease commencing from 2012,13,Rest of Central Region,06 to 10
SIMS URBAN OASIS,"1,650,000",958,"1,722",Apr-22,SIMS DRIVE,Resale,Strata,89,"18,539",-,Condominium,1,99 yrs lease commencing from 2014,14,Rest of Central Region,06 to 10
URBAN TREASURES,"1,991,840","1,011.82","1,969",Apr-22,JALAN EUNOS,New Sale,Strata,94,"21,190",-,Condominium,1,Freehold,14,Outside Central Region,11 to 15
THE WOODLEIGH RESIDENCES,"2,492,000","1,119.46","2,226",Apr-22,BIDADARI PARK DRIVE,New Sale,Strata,104,"23,962",-,Apartment,1,99 yrs lease commencing from 2017,13,Rest of Central Region,11 to 15
PARC ESTA,"1,398,000",635.08,"2,201",Apr-22,SIMS AVENUE,New Sale,Strata,59,"23,695",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,01 to 05
URBAN TREASURES,"1,205,110",635.08,"1,898",Apr-22,JALAN EUNOS,New Sale,Strata,59,"20,426",-,Condominium,1,Freehold,14,Outside Central Region,01 to 05
URBAN TREASURES,"1,682,660",882.65,"1,906",Apr-22,JALAN EUNOS,New Sale,Strata,82,"20,520",-,Condominium,1,Freehold,14,Outside Central Region,01 to 05
URBAN TREASURES,"1,269,390",635.08,"1,999",Apr-22,JALAN EUNOS,New Sale,Strata,59,"21,515",-,Condominium,1,Freehold,14,Outside Central Region,01 to 05
PENROSE,"2,012,000","1,173.28","1,715",Apr-22,SIMS DRIVE,New Sale,Strata,109,"18,459",-,Apartment,1,99 yrs lease commencing from 2019,14,Rest of Central Region,01 to 05
THE WOODLEIGH RESIDENCES,"2,362,000","1,119.46","2,110",Apr-22,BIDADARI PARK DRIVE,New Sale,Strata,104,"22,712",-,Apartment,1,99 yrs lease commencing from 2017,13,Rest of Central Region,06 to 10
WING FONG COURT,"840,000","1,097.93",765,Apr-22,LORONG 14 GEYLANG,Resale,Strata,102,"8,235",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
LA BRISA,"720,000",538.2,"1,338",Apr-22,LORONG 28 GEYLANG,Resale,Strata,50,"14,400",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
GREEN COURT,"1,720,000","1,614.6","1,065",Apr-22,GEYLANG ROAD,Resale,Strata,150,"11,467",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
SINGA HILLS,"950,000",667.37,"1,424",Apr-22,JALAN SINGA,Resale,Strata,62,"15,323",-,Apartment,1,Freehold,14,Outside Central Region,01 to 05
THE POIZ RESIDENCES,"1,145,000",581.26,"1,970",Apr-22,MEYAPPA CHETTIAR ROAD,Resale,Strata,54,"21,204",-,Apartment,1,99 yrs lease commencing from 2014,13,Rest of Central Region,11 to 15
URBAN TREASURES,"1,258,510",645.84,"1,949",Apr-22,JALAN EUNOS,New Sale,Strata,60,"20,975",-,Condominium,1,Freehold,14,Outside Central Region,01 to 05
THE WOODLEIGH RESIDENCES,"2,382,000","1,119.46","2,128",Apr-22,BIDADARI PARK DRIVE,New Sale,Strata,104,"22,904",-,Apartment,1,99 yrs lease commencing from 2017,13,Rest of Central Region,06 to 10
THE SUNNY SPRING,"1,540,000","1,194.8","1,289",Apr-22,LORONG 40 GEYLANG,Resale,Strata,111,"13,874",-,Apartment,1,Freehold,14,Rest of Central Region,06 to 10
REZI 26,"697,000",495.14,"1,408",Apr-22,LORONG 26 GEYLANG,Resale,Strata,46,"15,152",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
EUHABITAT,"720,000",548.96,"1,312",Apr-22,JALAN EUNOS,Resale,Strata,51,"14,118",-,Condominium,1,99 yrs lease commencing from 2010,14,Outside Central Region,01 to 05
WATERBANK AT DAKOTA,"2,180,000","1,280.92","1,702",Apr-22,DAKOTA CRESCENT,Resale,Strata,119,"18,319",-,Condominium,1,99 yrs lease commencing from 2009,14,Rest of Central Region,11 to 15
SKT MANSIONS,"988,000","1,011.82",976,Apr-22,LORONG 25 GEYLANG,Resale,Strata,94,"10,511",-,Apartment,1,Freehold,14,Rest of Central Region,06 to 10
# 1 SUITES,"690,000",624.31,"1,105",Apr-22,LORONG 20 GEYLANG,Resale,Strata,58,"11,897",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
CENTRA RESIDENCE,"710,000",505.91,"1,403",Apr-22,LORONG 7 GEYLANG,Resale,Strata,47,"15,106",-,Apartment,1,Freehold,14,Rest of Central Region,06 to 10
STARVILLE,"1,550,000","1,216.33","1,274",Apr-22,LENGKONG TIGA,Resale,Strata,113,"13,717",-,Condominium,1,Freehold,14,Outside Central Region,06 to 10
THE HELICONIA,"1,585,000","1,334.74","1,188",Apr-22,JALAN DAUD,Resale,Strata,124,"12,782",-,Condominium,1,Freehold,14,Outside Central Region,06 to 10
EUHABITAT,"660,000",527.44,"1,251",Apr-22,JALAN EUNOS,Resale,Strata,49,"13,469",-,Condominium,1,99 yrs lease commencing from 2010,14,Outside Central Region,01 to 05
MORI,"994,000",495.14,"2,007",Apr-22,GUILLEMARD ROAD,New Sale,Strata,46,"21,609",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
MORI,"1,005,000",495.14,"2,030",Apr-22,GUILLEMARD ROAD,New Sale,Strata,46,"21,848",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
SIMS GREEN,"1,218,000","1,248.62",975,Apr-22,LORONG 27A GEYLANG,Resale,Strata,116,"10,500",-,Apartment,1,99 yrs lease commencing from 2001,14,Rest of Central Region,06 to 10
KEMBANGAN PLAZA,"1,100,000",882.65,"1,246",Apr-22,JALAN MASJID,Resale,Strata,82,"13,415",-,Apartment,1,Freehold,14,Outside Central Region,01 to 05
ARENA RESIDENCES,"1,472,000",807.3,"1,823",Apr-22,GUILLEMARD CRESCENT,Sub Sale,Strata,75,"19,627",-,Apartment,1,Freehold,14,Rest of Central Region,11 to 15
PARK 1 SUITES,"902,000",602.78,"1,496",Apr-22,LORONG 40 GEYLANG,Resale,Strata,56,"16,107",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
SENNETT RESIDENCE,"2,250,000","1,345.5","1,672",Apr-22,PHENG GECK AVENUE,Resale,Strata,125,"18,000",-,Condominium,1,99 yrs lease commencing from 2011,13,Rest of Central Region,01 to 05
THE LENOX,"854,800",602.78,"1,418",Apr-22,CHANGI ROAD,Resale,Strata,56,"15,264",-,Apartment,1,Freehold,14,Outside Central Region,01 to 05
